CustomerID,State,Location Code,Education,Gender,Coverage,EmploymentStatus,Income,Marital Status,Monthly Premium Auto,Number of Open Complaints,Number of Policies,Renew Offer Type,Vehicle Class,Customer Lifetime Value,Vehicle Size,Policy,Policy Type,Sales Channel,Total Claim Amount,Months Since Last Claim,Months Since Policy Inception,Response
PZ31902,Arizona,Urban,Bachelor,F,Basic,Employed,69276,Married,74,2,8,Offer4,Two-Door Car,5797.604861,Medsize,Personal L3,Personal Auto,Web,201.327931,14,22,No
WD88540,California,Suburban,High School or Below,M,Extended,Unemployed,0,Married,96,0,1,Offer4,Two-Door Car,3475.07136,Large,Personal L1,Personal Auto,Web,460.8,6,60,No
IL67915,Arizona,Urban,College,F,Premium,Employed,50117,Single,107,0,4,Offer1,Four-Door Car,8542.218196,Medsize,Corporate L2,Corporate Auto,Branch,462.654347,13,98,No
VQ76590,Arizona,Suburban,Bachelor,M,Basic,Retired,22828,Married,106,0,2,Offer1,SUV,16473.16905,Medsize,Personal L1,Personal Auto,Agent,508.8,11,54,Yes
FJ60600,Oregon,Suburban,High School or Below,F,Extended,Unemployed,0,Single,96,0,3,Offer1,Four-Door Car,6776.353402,Small,Personal L3,Personal Auto,Agent,818.730215,0,38,No
MP53132,Oregon,Suburban,High School or Below,F,Extended,Unemployed,0,Single,136,0,3,Offer1,SUV,9713.156737,Large,Corporate L3,Corporate Auto,Agent,979.2,7,34,No
XP96549,Oregon,Suburban,High School or Below,F,Basic,Employed,20868,Married,112,0,1,Offer2,SUV,4429.193391,Large,Personal L3,Personal Auto,Branch,537.6,14,11,No
VC34797,California,Rural,Bachelor,F,Basic,Employed,40921,Married,62,2,1,Offer3,Four-Door Car,2435.535995,Medsize,Corporate L2,Corporate Auto,Agent,10.560419,0,50,No
QV30663,Nevada,Rural,Master,F,Extended,Employed,99654,Married,121,0,3,Offer3,SUV,9863.502214,Medsize,Personal L3,Personal Auto,Call Center,272.788141,13,95,No
AK90865,Oregon,Suburban,High School or Below,F,Basic,Unemployed,0,Single,110,0,5,Offer2,Sports Car,8207.858272,Medsize,Special L2,Special Auto,Agent,686.90827,16,17,No
BX51438,Arizona,Urban,Bachelor,M,Basic,Employed,56218,Married,72,2,1,Offer4,Four-Door Car,2781.446975,Medsize,Personal L1,Personal Auto,Web,302.942519,17,74,No
DU38713,Arizona,Rural,High School or Below,F,Basic,Employed,70717,Married,72,0,5,Offer2,Two-Door Car,5807.994569,Medsize,Personal L1,Personal Auto,Call Center,37.28874,20,89,No
WQ13284,California,Urban,College,M,Basic,Employed,62989,Divorced,71,1,2,Offer1,Four-Door Car,8395.272249,Medsize,Personal L2,Personal Auto,Web,319.131547,3,18,No
JB36584,Arizona,Suburban,Master,M,Basic,Employed,41459,Married,71,0,2,Offer2,Four-Door Car,14333.92489,Medsize,Personal L3,Personal Auto,Call Center,340.8,8,4,No
WQ23548,California,Suburban,Master,F,Basic,Unemployed,0,Single,102,1,2,Offer4,SUV,11003.54385,Medsize,Personal L2,Personal Auto,Web,489.6,20,7,No
WZ98067,Oregon,Rural,College,M,Premium,Employed,42512,Married,105,1,1,Offer3,Four-Door Car,4049.807215,Medsize,Personal L2,Personal Auto,Agent,77.479316,15,72,No
AQ11656,Arizona,Suburban,Bachelor,M,Basic,Unemployed,0,Married,61,0,1,Offer4,Four-Door Car,2141.750757,Medsize,Personal L2,Personal Auto,Call Center,437.040616,5,90,No
KL14426,Nevada,Urban,Doctor,F,Extended,Employed,83288,Married,124,0,1,Offer1,SUV,5079.843625,Medsize,Personal L3,Personal Auto,Agent,353.397699,18,70,No
PG48617,California,Urban,High School or Below,M,Basic,Employed,46267,Married,72,0,1,Offer2,Four-Door Car,2895.522489,Medsize,Personal L3,Personal Auto,Call Center,231.969205,4,73,No
QB24570,Oregon,Suburban,Master,F,Extended,Unemployed,0,Single,122,0,9,Offer1,Sports Car,9031.214859,Medsize,Corporate L3,Corporate Auto,Branch,650.52179,15,47,Yes
NI68379,Oregon,Suburban,Master,M,Extended,Employed,74424,Married,81,0,9,Offer2,Four-Door Car,6554.390004,Medsize,Personal L1,Personal Auto,Agent,388.8,26,74,No
RS92763,Oregon,Suburban,College,F,Basic,Unemployed,0,Single,72,0,2,Offer2,Four-Door Car,7487.744636,Medsize,Personal L2,Personal Auto,Branch,693.084662,15,70,No
PA75237,Nevada,Suburban,Doctor,M,Basic,Employed,58883,Married,62,0,2,Offer2,Two-Door Car,15118.89548,Medsize,Corporate L2,Corporate Auto,Branch,432.480275,1,47,No
LR35392,Oregon,Suburban,High School or Below,M,Premium,Employed,41539,Single,116,0,3,Offer1,Four-Door Car,9007.431501,Medsize,Personal L2,Personal Auto,Web,556.8,11,35,No
KC22636,California,Rural,High School or Below,F,Basic,Employed,33881,Married,68,0,9,Offer2,Four-Door Car,5488.931031,Large,Personal L3,Personal Auto,Web,65.659137,11,83,No
IJ98317,California,Rural,Bachelor,F,Extended,Employed,86448,Married,90,0,6,Offer3,Four-Door Car,7234.142952,Medsize,Personal L3,Personal Auto,Agent,59.853369,25,79,No
DY49235,Arizona,Suburban,College,F,Basic,Disabled,25237,Divorced,69,0,9,Offer2,Four-Door Car,5205.751205,Medsize,Personal L3,Personal Auto,Agent,378.345883,23,52,No
EG94409,Nevada,Suburban,High School or Below,F,Basic,Unemployed,0,Single,67,0,7,Offer2,Four-Door Car,4697.152892,Medsize,Special L2,Special Auto,Branch,482.4,10,75,No
GB59748,Arizona,Urban,College,F,Extended,Employed,49419,Married,77,0,4,Offer2,Four-Door Car,6207.171358,Medsize,Personal L2,Personal Auto,Web,203.296071,3,34,No
MP68135,Oregon,Suburban,College,M,Extended,Employed,90414,Married,83,1,6,Offer1,Four-Door Car,6615.815683,Small,Personal L2,Personal Auto,Call Center,398.4,7,49,No
CZ56843,California,Suburban,College,M,Extended,Employed,39930,Single,86,1,2,Offer1,Four-Door Car,9708.504642,Medsize,Personal L1,Personal Auto,Call Center,412.8,22,64,No
DJ47372,California,Suburban,Doctor,M,Extended,Disabled,23202,Divorced,96,0,2,Offer3,Four-Door Car,10831.13004,Medsize,Personal L1,Personal Auto,Call Center,460.8,29,59,No
XZ51937,California,Suburban,Master,F,Basic,Employed,79487,Divorced,114,0,1,Offer2,SUV,4626.801093,Medsize,Personal L1,Personal Auto,Branch,547.2,20,87,Yes
IZ27630,Oregon,Urban,Master,M,Extended,Employed,68423,Single,85,0,7,Offer2,Two-Door Car,6748.231188,Large,Personal L2,Personal Auto,Branch,324.413656,14,81,No
IM14119,Arizona,Suburban,Bachelor,F,Basic,Employed,84495,Married,63,0,1,Offer2,Two-Door Car,2542.06388,Small,Special L3,Special Auto,Branch,302.4,15,61,No
PN53766,California,Urban,Doctor,M,Basic,Employed,43091,Married,69,1,6,Offer1,Four-Door Car,5450.394878,Medsize,Corporate L3,Corporate Auto,Branch,330.138332,2,36,No
DQ93036,Arizona,Rural,High School or Below,M,Extended,Employed,41951,Married,91,0,7,Offer1,Four-Door Car,7243.865476,Medsize,Personal L1,Personal Auto,Branch,40.536151,30,56,No
WA70405,Nevada,Suburban,College,M,Basic,Employed,89834,Single,105,0,3,Offer3,SUV,8306.550901,Medsize,Personal L3,Personal Auto,Agent,504,17,14,No
NF51705,Nevada,Urban,High School or Below,M,Basic,Employed,92157,Single,69,0,1,Offer2,Two-Door Car,2734.514945,Medsize,Corporate L3,Corporate Auto,Branch,270.381385,19,33,No
LR37068,Oregon,Suburban,College,F,Extended,Employed,35773,Married,93,0,2,Offer1,Four-Door Car,11030.66148,Small,Personal L3,Personal Auto,Web,446.4,25,89,No
EC18611,Nevada,Suburban,High School or Below,M,Extended,Unemployed,0,Single,99,0,1,Offer1,Two-Door Car,3402.39442,Medsize,Personal L2,Personal Auto,Agent,475.2,16,20,No
NP88319,Oregon,Suburban,High School or Below,F,Basic,Disabled,15850,Married,61,0,2,Offer4,Two-Door Car,6945.016955,Medsize,Corporate L3,Corporate Auto,Call Center,314.528138,28,14,No
AA11235,Nevada,Suburban,Bachelor,F,Basic,Medical Leave,11167,Married,73,3,1,Offer2,Two-Door Car,2568.843396,Medsize,Personal L3,Personal Auto,Branch,350.4,0,99,No
DL55489,Oregon,Suburban,High School or Below,M,Basic,Employed,21195,Married,72,0,9,Offer3,Four-Door Car,5764.648599,Medsize,Corporate L2,Corporate Auto,Web,345.6,23,10,No
UU53919,Oregon,Urban,Master,F,Basic,Employed,27430,Married,68,0,4,Offer3,Two-Door Car,5403.546122,Medsize,Personal L2,Personal Auto,Call Center,184.955105,25,12,No
JI11950,California,Suburban,High School or Below,F,Basic,Unemployed,0,Married,63,0,7,Offer1,Two-Door Car,4899.231772,Medsize,Personal L3,Personal Auto,Agent,302.4,21,78,No
QB82117,Oregon,Suburban,High School or Below,M,Basic,Unemployed,0,Married,119,0,3,Offer2,Sports Car,9048.983447,Medsize,Personal L2,Personal Auto,Web,571.2,9,8,Yes
MR33456,Washington,Suburban,High School or Below,M,Basic,Employed,59839,Single,107,2,8,Offer2,SUV,8093.898245,Medsize,Personal L2,Personal Auto,Agent,513.6,8,52,No
YN17362,California,Suburban,College,M,Basic,Unemployed,0,Single,73,0,1,Offer1,Two-Door Car,2496.766693,Medsize,Corporate L3,Corporate Auto,Agent,350.4,13,33,No
UR73910,California,Urban,College,M,Basic,Employed,38166,Married,67,1,1,Offer4,Four-Door Car,2602.24525,Medsize,Corporate L2,Corporate Auto,Agent,236.842746,25,5,No
KG63751,Washington,Suburban,High School or Below,M,Extended,Unemployed,0,Married,95,0,9,Offer1,Four-Door Car,6751.437153,Small,Personal L3,Personal Auto,Agent,456,14,78,No
NK39001,Oregon,Urban,Bachelor,F,Extended,Medical Leave,13457,Married,94,0,1,Offer3,Two-Door Car,3621.68883,Large,Personal L3,Personal Auto,Branch,285.825083,31,28,No
HR85493,California,Suburban,College,M,Basic,Unemployed,0,Single,68,0,2,Offer3,Two-Door Car,6896.088021,Medsize,Personal L3,Personal Auto,Agent,326.4,10,53,No
QC50643,California,Urban,Bachelor,F,Extended,Employed,52721,Married,136,0,1,Offer1,SUV,5438.696611,Medsize,Personal L3,Personal Auto,Branch,550.127548,34,29,No
LO90345,Oregon,Rural,College,F,Basic,Employed,22012,Married,185,0,5,Offer2,Luxury SUV,14472.583,Small,Corporate L3,Corporate Auto,Web,75.698305,5,69,No
WK64739,Arizona,Suburban,Bachelor,F,Basic,Disabled,19864,Divorced,63,0,1,Offer1,Four-Door Car,2359.423599,Medsize,Corporate L3,Corporate Auto,Web,352.394515,22,96,Yes
QK88438,Arizona,Rural,College,F,Basic,Employed,55289,Single,67,0,3,Offer2,Four-Door Car,5323.267311,Medsize,Personal L3,Personal Auto,Agent,134.124254,10,71,No
QX42433,California,Suburban,College,M,Extended,Employed,30449,Married,92,0,3,Offer1,Four-Door Car,7390.903278,Medsize,Personal L3,Personal Auto,Agent,501.092992,23,47,No
BH52611,California,Urban,Bachelor,F,Premium,Employed,27362,Married,144,0,8,Offer1,SUV,11447.5071,Medsize,Personal L2,Personal Auto,Branch,422.78411,23,28,No
SA77508,Oregon,Rural,High School or Below,F,Basic,Employed,29460,Married,72,0,5,Offer2,Four-Door Car,5754.853121,Large,Personal L3,Personal Auto,Branch,29.303915,3,18,No
HD99234,Oregon,Suburban,College,F,Extended,Unemployed,0,Single,94,0,2,Offer3,Four-Door Car,10244.2435,Medsize,Personal L1,Personal Auto,Agent,451.2,23,34,No
DE37110,California,Rural,Master,M,Basic,Employed,42532,Single,118,0,1,Offer1,Sports Car,4645.569555,Medsize,Personal L3,Personal Auto,Call Center,200.641734,13,32,No
DJ93289,California,Rural,High School or Below,F,Basic,Employed,66707,Married,61,0,8,Offer4,Two-Door Car,4887.344366,Large,Personal L3,Personal Auto,Agent,71.980757,19,24,No
AC40767,Washington,Urban,Bachelor,M,Basic,Employed,68041,Single,64,0,1,Offer4,Two-Door Car,2497.808174,Medsize,Personal L2,Personal Auto,Branch,165.570243,10,47,No
GA79817,Arizona,Suburban,Bachelor,M,Basic,Unemployed,0,Single,65,0,1,Offer3,Four-Door Car,2369.111588,Medsize,Corporate L2,Corporate Auto,Call Center,468,8,91,No
QH62059,California,Suburban,Bachelor,M,Basic,Unemployed,0,Divorced,64,1,7,Offer1,Four-Door Car,4490.597249,Medsize,Personal L3,Personal Auto,Web,307.2,26,11,No
ZS35053,Arizona,Suburban,High School or Below,M,Extended,Employed,40968,Divorced,97,1,1,Offer1,Four-Door Car,3719.247732,Large,Personal L3,Personal Auto,Agent,465.6,29,53,No
II37804,Nevada,Urban,Bachelor,M,Basic,Employed,39913,Married,106,0,1,Offer1,SUV,4198.030023,Small,Personal L3,Personal Auto,Agent,344.765129,16,61,No
GE63585,California,Urban,Bachelor,M,Basic,Employed,31710,Divorced,62,0,1,Offer1,Two-Door Car,2420.711888,Medsize,Corporate L3,Corporate Auto,Call Center,199.551735,5,29,No
UV86903,California,Suburban,Bachelor,F,Basic,Unemployed,0,Single,73,3,5,Offer1,Two-Door Car,4462.997006,Medsize,Personal L3,Personal Auto,Web,350.4,35,52,Yes
JL71713,California,Urban,Bachelor,F,Extended,Employed,89113,Married,78,0,8,Offer3,Four-Door Car,6291.655714,Medsize,Personal L3,Personal Auto,Branch,219.362643,18,68,No
DO60145,Arizona,Suburban,College,M,Extended,Unemployed,0,Married,122,0,1,Offer2,SUV,4270.034394,Medsize,Personal L3,Personal Auto,Agent,725.870693,27,2,Yes
FC59209,California,Suburban,Bachelor,F,Basic,Unemployed,0,Married,67,0,1,Offer4,Four-Door Car,2460.665175,Large,Personal L1,Personal Auto,Call Center,321.6,30,13,No
XQ74827,Arizona,Suburban,High School or Below,F,Extended,Employed,38688,Single,249,0,3,Offer1,Luxury Car,19435.62924,Medsize,Special L3,Special Auto,Agent,2294.631639,22,6,No
EY13576,Oregon,Suburban,College,F,Basic,Unemployed,0,Married,110,4,3,Offer1,SUV,7374.077921,Medsize,Personal L2,Personal Auto,Web,528,19,87,No
US82810,California,Suburban,Bachelor,F,Extended,Unemployed,0,Single,127,0,2,Offer1,SUV,18269.53692,Medsize,Corporate L3,Corporate Auto,Agent,609.6,18,97,No
RC61383,Oregon,Suburban,High School or Below,M,Basic,Employed,28014,Single,104,0,2,Offer4,SUV,11925.71535,Small,Personal L2,Personal Auto,Branch,631.594469,14,37,No
PO80505,Nevada,Suburban,College,F,Basic,Disabled,14170,Married,109,0,1,Offer1,SUV,4223.274671,Medsize,Personal L3,Personal Auto,Agent,523.2,9,10,No
MD17521,Oregon,Urban,High School or Below,M,Extended,Employed,64825,Married,129,0,4,Offer2,SUV,10298.38586,Medsize,Personal L3,Personal Auto,Web,359.484342,1,78,No
YV93921,California,Rural,Bachelor,M,Basic,Employed,77357,Single,67,0,8,Offer3,Four-Door Car,5229.741907,Medsize,Personal L2,Personal Auto,Web,29.884537,24,38,No
JP64518,Nevada,Suburban,Bachelor,M,Basic,Employed,21629,Divorced,62,0,1,Offer1,Two-Door Car,2402.81597,Small,Corporate L2,Corporate Auto,Call Center,298.626189,19,54,No
OI98135,Washington,Suburban,High School or Below,M,Basic,Employed,25927,Single,103,0,1,Offer2,SUV,3933.813993,Medsize,Personal L3,Personal Auto,Web,674.973614,6,20,Yes
XS97845,Oregon,Urban,College,M,Premium,Employed,44388,Divorced,113,1,1,Offer1,Four-Door Car,4299.838835,Medsize,Personal L2,Personal Auto,Call Center,496.843023,10,74,No
DL20327,Oregon,Urban,College,F,Basic,Employed,54539,Married,63,0,2,Offer3,Four-Door Car,7635.554626,Medsize,Personal L2,Personal Auto,Agent,287.453171,5,74,No
GD86131,California,Suburban,College,F,Basic,Medical Leave,17576,Married,71,0,1,Offer2,Four-Door Car,2722.210707,Medsize,Corporate L2,Corporate Auto,Call Center,398.502948,29,70,Yes
ID21061,Arizona,Urban,Master,F,Extended,Employed,84629,Married,90,0,5,Offer2,Four-Door Car,7291.599536,Large,Personal L3,Personal Auto,Web,411.671832,19,17,No
EN65835,Arizona,Suburban,Bachelor,F,Premium,Employed,24964,Married,185,0,2,Offer2,SUV,58753.88046,Medsize,Personal L2,Personal Auto,Agent,888,0,84,No
BE65350,Oregon,Suburban,High School or Below,F,Basic,Employed,43573,Married,66,0,5,Offer1,Two-Door Car,5261.037541,Large,Personal L3,Personal Auto,Agent,409.684798,30,64,No
GI82721,Arizona,Suburban,College,F,Basic,Unemployed,0,Single,69,0,2,Offer1,Four-Door Car,16938.29858,Medsize,Corporate L1,Corporate Auto,Branch,340.780156,24,99,No
YR84813,Oregon,Suburban,College,M,Premium,Unemployed,0,Single,105,0,2,Offer3,Four-Door Car,10575.94816,Medsize,Special L2,Special Auto,Call Center,756,7,91,No
JZ28301,Oregon,Urban,College,F,Basic,Employed,35011,Married,70,0,8,Offer4,Four-Door Car,5552.331515,Large,Personal L3,Personal Auto,Call Center,215.728468,7,91,No
HL40930,Oregon,Rural,Bachelor,M,Extended,Employed,63651,Single,92,0,3,Offer2,Four-Door Car,7150.225367,Large,Personal L3,Personal Auto,Branch,224.711836,19,10,No
HL33607,Washington,Suburban,College,M,Basic,Employed,83846,Married,74,3,2,Offer2,Four-Door Car,8717.049833,Large,Personal L2,Personal Auto,Agent,355.2,22,94,Yes
WU21638,California,Suburban,Bachelor,M,Basic,Unemployed,0,Married,191,0,1,Offer2,Luxury SUV,6847.588918,Medsize,Personal L3,Personal Auto,Web,1317.008182,2,70,No
AG32304,Nevada,Rural,College,F,Basic,Employed,39133,Married,67,0,3,Offer1,Four-Door Car,5418.726537,Medsize,Personal L3,Personal Auto,Call Center,90.524457,25,26,No
JX26859,California,Suburban,Doctor,M,Extended,Employed,31278,Married,92,4,1,Offer1,Two-Door Car,3528.044252,Medsize,Personal L3,Personal Auto,Branch,441.6,24,95,Yes
KC75958,California,Suburban,High School or Below,F,Basic,Unemployed,0,Divorced,63,0,2,Offer2,Four-Door Car,16468.22079,Medsize,Personal L1,Personal Auto,Agent,685.12694,4,52,Yes
ZV32968,Oregon,Suburban,High School or Below,M,Basic,Employed,44788,Married,61,0,2,Offer2,Four-Door Car,7285.030983,Small,Personal L3,Personal Auto,Agent,386.031248,6,48,Yes
GU45597,Oregon,Suburban,Bachelor,F,Basic,Unemployed,0,Divorced,117,0,2,Offer1,SUV,16963.83934,Medsize,Corporate L2,Corporate Auto,Call Center,561.6,26,33,No
SO95845,California,Rural,College,F,Basic,Employed,62447,Single,74,0,7,Offer4,Two-Door Car,5807.659307,Medsize,Personal L3,Personal Auto,Call Center,133.977857,9,2,No
GL32197,Oregon,Rural,College,M,Basic,Employed,31475,Married,64,1,3,Offer3,Four-Door Car,5068.264582,Medsize,Personal L2,Personal Auto,Call Center,22.962412,6,3,No
SC11374,Nevada,Rural,College,F,Basic,Employed,80780,Married,109,0,3,Offer2,SUV,8797.829644,Medsize,Corporate L3,Corporate Auto,Agent,3.55,26,11,No
RT29777,Oregon,Urban,Bachelor,F,Basic,Employed,88613,Divorced,111,0,1,Offer1,SUV,4439.900652,Small,Personal L3,Personal Auto,Branch,359.36848,5,59,No
OB73235,California,Rural,College,M,Basic,Employed,45949,Single,62,0,1,Offer1,Two-Door Car,2404.459452,Medsize,Corporate L3,Corporate Auto,Agent,110.556062,0,70,No
MV41462,Arizona,Suburban,Bachelor,F,Basic,Employed,35596,Married,64,0,3,Offer1,Two-Door Car,5066.634057,Medsize,Personal L2,Personal Auto,Agent,307.2,11,92,No
FM67585,California,Rural,High School or Below,M,Basic,Employed,76875,Married,73,0,9,Offer3,Four-Door Car,5890.528762,Medsize,Personal L3,Personal Auto,Agent,17.375878,21,4,No
KG57925,California,Suburban,Bachelor,M,Basic,Employed,41842,Married,61,0,1,Offer2,Two-Door Car,2410.498573,Medsize,Corporate L3,Corporate Auto,Call Center,292.8,1,14,No
IY24560,California,Suburban,Bachelor,M,Basic,Medical Leave,28884,Married,72,1,3,Offer2,Four-Door Car,5288.240125,Medsize,Corporate L3,Corporate Auto,Agent,518.4,27,9,No
BV33510,Arizona,Suburban,High School or Below,F,Extended,Employed,24631,Married,83,1,2,Offer2,Four-Door Car,26413.54751,Large,Personal L3,Personal Auto,Web,398.4,25,87,No
XA77673,Nevada,Suburban,College,F,Basic,Unemployed,0,Single,74,2,2,Offer2,Four-Door Car,16236.47626,Medsize,Personal L2,Personal Auto,Branch,680.753091,24,54,No
XN90861,Arizona,Urban,Bachelor,F,Basic,Employed,71560,Married,69,0,5,Offer2,Two-Door Car,5534.576395,Medsize,Personal L1,Personal Auto,Web,178.700204,14,46,No
WS84995,Nevada,Suburban,Master,M,Extended,Unemployed,0,Married,80,0,2,Offer1,Four-Door Car,9202.638441,Medsize,Personal L3,Personal Auto,Agent,384,8,71,No
ZZ49347,Oregon,Suburban,High School or Below,M,Basic,Employed,72421,Married,65,0,1,Offer2,Four-Door Car,2592.437797,Small,Personal L3,Personal Auto,Call Center,312,8,23,Yes
XX85323,Arizona,Suburban,Master,F,Premium,Employed,54702,Married,199,0,1,Offer4,SUV,8019.856041,Medsize,Personal L3,Personal Auto,Agent,955.2,5,42,No
JO64487,California,Suburban,High School or Below,F,Extended,Unemployed,0,Single,76,5,2,Offer1,Four-Door Car,6943.741598,Large,Special L2,Special Auto,Agent,547.2,4,43,No
TO55363,Oregon,Suburban,High School or Below,F,Basic,Employed,57335,Married,67,0,2,Offer4,Two-Door Car,13367.86562,Medsize,Personal L1,Personal Auto,Agent,407.887715,22,18,No
UE67791,Arizona,Suburban,College,M,Basic,Unemployed,0,Single,67,3,2,Offer1,Two-Door Car,5885.335302,Medsize,Personal L3,Personal Auto,Agent,482.4,9,20,No
JN69287,California,Suburban,High School or Below,M,Extended,Employed,35033,Married,87,0,1,Offer1,Two-Door Car,3479.760165,Small,Personal L2,Personal Auto,Agent,490.638202,26,53,No
AT55072,Arizona,Suburban,College,M,Premium,Employed,65733,Married,113,0,3,Offer2,Four-Door Car,9103.8997,Medsize,Personal L2,Personal Auto,Agent,684.948527,13,6,No
LV34368,California,Suburban,Bachelor,M,Basic,Unemployed,0,Single,69,0,3,Offer1,Four-Door Car,4813.284447,Medsize,Special L3,Special Auto,Agent,472.611522,30,44,No
QU40939,Arizona,Suburban,College,F,Extended,Unemployed,0,Single,88,0,2,Offer4,Four-Door Car,9575.7578,Medsize,Personal L3,Personal Auto,Web,633.6,3,64,No
IP94270,Arizona,Suburban,Master,F,Premium,Disabled,16181,Divorced,181,0,8,Offer1,SUV,13736.1325,Medsize,Personal L2,Personal Auto,Web,1261.319869,22,79,Yes
KW33804,Nevada,Rural,High School or Below,M,Basic,Employed,86180,Divorced,69,4,2,Offer4,Four-Door Car,8090.884414,Large,Personal L1,Personal Auto,Branch,48.051339,11,43,No
